0.18713 0.13248 0.13248
0.18733 0.13243 0.13243
0.18752 0.13239 0.13239
0.18771 0.13234 0.13234
0.18791 0.1323 0.1323
0.18811 0.13225 0.13225
0.1883 0.13221 0.13221
0.1885 0.13216 0.13216
0.18869 0.13212 0.13212
0.18889 0.13208 0.13208
0.18908 0.13203 0.13203
0.18928 0.13199 0.13199
0.18947 0.13194 0.13194
0.18967 0.1319 0.1319
0.18986 0.13185 0.13185
0.19006 0.13181 0.13181
0.19025 0.13177 0.13177
0.19045 0.13172 0.13172
0.19064 0.13168 0.13168
0.19084 0.13163 0.13163
0.19103 0.13159 0.13159
0.19123 0.13155 0.13155
0.19142 0.1315 0.1315
0.19162 0.13146 0.13146
0.19181 0.13142 0.13142
0.19201 0.13137 0.13137
0.1922 0.13133 0.13133
0.1924 0.13129 0.13129
0.19259 0.13124 0.13124
0.19278 0.1312 0.1312
0.19298 0.13116 0.13116
0.19318 0.13111 0.13111
0.19337 0.13107 0.13107
0.19356 0.13103 0.13103
0.19376 0.13098 0.13098
0.19396 0.13094 0.13094
0.19415 0.1309 0.1309
0.19434 0.13085 0.13085
0.19454 0.13081 0.13081
0.19474 0.13077 0.13077
0.19493 0.13072 0.13072
0.19512 0.13068 0.13068
0.19532 0.13064 0.13064
0.19552 0.1306 0.1306
0.19571 0.13055 0.13055
0.19591 0.13051 0.13051
0.1961 0.13047 0.13047
0.1963 0.13043 0.13043
0.19649 0.13038 0.13038
0.19669 0.13034 0.13034
0.19688 0.1303 0.1303
0.19708 0.13026 0.13026
0.19727 0.13021 0.13021
0.19747 0.13017 0.13017
0.19766 0.13013 0.13013
0.19786 0.13009 0.13009
0.19805 0.13004 0.13004
0.19825 0.13 0.13
0.19844 0.12996 0.12996
0.19864 0.12992 0.12992
0.19883 0.12988 0.12988
0.19903 0.12983 0.12983
0.19922 0.12979 0.12979
0.19942 0.12975 0.12975
0.19961 0.12971 0.12971
0.19981 0.12967 0.12967
